product_id,excipient,excipient_id
702,POLYVINYL ALCOHOL,33
702,TALC,12
702,HYDROXYPROPYLCELLULOSE,6
702,IRON OXIDE,9
702,"SILICON DIOXIDE, ANHYDROUS",13
702,CROSCARMELLOSE SODIUM,19
703,SODIUM CHLORIDE,46
703,SODIUM ACETATE TRIHYDRATE,47
703,ACETIC ACID,48
703,WATER,22
704,TITANIUM DIOXIDE,1
704,MICROCRYSTALLINE CELLULOSE,10
704,LACTOSE MONOHYDRATE,3
704,HYPROMELLOSE,4
704,MAGNESIUM STEARATE,5
704,TALC,12
704,HYDROXYPROPYLCELLULOSE,6
704,GLYCEROL TRIACETATE,8
704,IRON OXIDE,9
704,SODIUM LAURIL SULFATE,28
704,CROSCARMELLOSE SODIUM,19
705,POLYSORBATE,16
705,SIMETHICONE,141
705,MICROCRYSTALLINE CELLULOSE,10
705,XANTHAN GUM,84
705,SORBIC ACID,188
705,SUCRALOSE,89
705,WATER,22
705,SORBITOL,121
705,FLAVOUR,81
705,METHYLCELLULOSE,190
705,SODIUM BENZOATE,162
705,SODIUM CITRATE,64
705,"SILICON DIOXIDE, ANHYDROUS",13
705,CITRIC ACID,87
705,CARMELLOSE SODIUM,134
706,TITANIUM DIOXIDE,1
706,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
706,GELATIN,21
706,MICROCRYSTALLINE CELLULOSE,10
706,SHELLAC,23
706,HYPROMELLOSE,4
706,PRINTING INK,25
706,POVIDONE,18
706,SODIUM LAURIL SULFATE,28
706,INDIGO CARMINE,14
706,TALC,12
706,TRIETHYL CITRATE,53
707,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
707,MICROCRYSTALLINE CELLULOSE,10
707,HYPROMELLOSE,4
707,SODIUM LAURIL SULFATE,28
707,TALC,12
707,TRIETHYL CITRATE,53
708,PREGELATINISED STARCH,45
708,TITANIUM DIOXIDE,1
708,GELATIN,21
708,SHELLAC,23
708,MAGNESIUM STEARATE,5
708,PRINTING INK,25
708,IRON OXIDE,9
708,PROPYLENE GLYCOL,27
709,TITANIUM DIOXIDE,1
709,GELATIN,21
709,MICROCRYSTALLINE CELLULOSE,10
709,SHELLAC,23
709,WATER,22
709,BRILLIANT BLUE,51
709,PRINTING INK,25
709,ETHANOL,95
709,AMMONIA,26
709,ISOPROPYL ALCOHOL,120
709,BUTANOL,119
709,IRON OXIDE,9
709,PROPYLENE GLYCOL,27
709,"SILICON DIOXIDE, ANHYDROUS",13
709,POTASSIUM HYDROXIDE,29
710,NORFLURANE,175
711,TITANIUM DIOXIDE,1
711,GELATIN,21
711,SHELLAC,23
711,PRINTING INK,25
711,DIMETHICONE,146
711,PROPYLENE GLYCOL,27
711,INDIGO CARMINE,14
712,SODIUM DIHYDROGEN PHOSPHATE DIHYDRATE,201
712,WATER,22
712,POTASSIUM SORBATE,194
712,METHYLPARAHYDROXYBENZOATE,142
712,SUCROSE,17
712,SORBITOL,121
712,FLAVOUR,81
712,PROPYLENE GLYCOL,27
712,SODIUM CITRATE,64
712,GLYCEROL,20
712,CITRIC ACID,87
712,HYDROXYPROPYLBETADEX,167
713,SUCRALOSE,89
713,WATER,22
713,FLAVOUR,81
713,SODIUM BENZOATE,162
713,SODIUM CITRATE,64
713,CITRIC ACID,87
713,HYDROXYPROPYLBETADEX,167
714,TITANIUM DIOXIDE,1
714,MICROCRYSTALLINE CELLULOSE,10
714,LACTOSE MONOHYDRATE,3
714,HYPROMELLOSE,4
714,MAGNESIUM STEARATE,5
714,TALC,12
714,HYDROXYPROPYLCELLULOSE,6
714,GLYCEROL TRIACETATE,8
714,IRON OXIDE,9
714,SODIUM LAURIL SULFATE,28
714,CROSCARMELLOSE SODIUM,19
715,TITANIUM DIOXIDE,1
715,MANNITOL,2
715,HYPROMELLOSE,4
715,SODIUM STEARYL FUMARATE,63
715,POLYETHYLENE GLYCOL,11
715,IRON OXIDE,9
715,"SILICON DIOXIDE, ANHYDROUS",13
715,COPOVIDONE,97
716,TITANIUM DIOXIDE,1
716,MICROCRYSTALLINE CELLULOSE,10
716,PROPYL GALLATE,62
716,MAGNESIUM STEARATE,5
716,SODIUM STEARYL FUMARATE,63
716,POLYVINYL ALCOHOL,33
716,CALCIUM HYDROGEN PHOSPHATE,71
716,POLYETHYLENE GLYCOL,11
716,TALC,12
716,IRON OXIDE,9
716,CROSCARMELLOSE SODIUM,19
717,MANNITOL,2
717,POLYSORBATE,16
717,POLYETHYLENE GLYCOL,11
717,WATER,22
718,TITANIUM DIOXIDE,1
718,MICROCRYSTALLINE CELLULOSE,10
718,LACTOSE MONOHYDRATE,3
718,HYPROMELLOSE,4
718,MAGNESIUM STEARATE,5
718,POLYETHYLENE GLYCOL,11
718,SODIUM STARCH GLYCOLATE,7
719,SODIUM CHLORIDE,46
719,POLYSORBATE,16
719,SODIUM DIHYDROGEN PHOSPHATE DIHYDRATE,201
719,WATER,22
719,ETHANOL,95
719,DISODIUM HYDROGEN PHOSPHATE DODECAHYDRATE,156
720,TITANIUM DIOXIDE,1
720,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
720,SIMETHICONE,141
720,MICROCRYSTALLINE CELLULOSE,10
720,POLYSORBATE,16
720,GELATIN,21
720,SHELLAC,23
720,POTASSIUM HYDROXIDE,29
720,BRILLIANT BLUE,51
720,MAGNESIUM STEARATE,5
720,CROSCARMELLOSE SODIUM,19
720,METHACRYLIC ACID AND METHYL METHACRYLATE CO-POLYMERS,52
720,IRON OXIDE,9
720,"SILICON DIOXIDE, ANHYDROUS",13
720,SODIUM LAURIL SULFATE,28
720,TALC,12
720,TRIETHYL CITRATE,53
721,TITANIUM DIOXIDE,1
721,MICROCRYSTALLINE CELLULOSE,10
721,PROPYL GALLATE,62
721,HYPROMELLOSE,4
721,MAGNESIUM STEARATE,5
721,SODIUM STEARYL FUMARATE,63
721,CALCIUM HYDROGEN PHOSPHATE,71
721,HYDROXYPROPYLCELLULOSE,6
721,IRON OXIDE,9
721,CARNAUBA WAX,99
721,CROSCARMELLOSE SODIUM,19
722,TITANIUM DIOXIDE,1
722,MICROCRYSTALLINE CELLULOSE,10
722,PROPYL GALLATE,62
722,MAGNESIUM STEARATE,5
722,SODIUM STEARYL FUMARATE,63
722,POLYVINYL ALCOHOL,33
722,CALCIUM HYDROGEN PHOSPHATE,71
722,POLYETHYLENE GLYCOL,11
722,TALC,12
722,IRON OXIDE,9
722,CROSCARMELLOSE SODIUM,19
723,SODIUM HYDROXIDE,56
723,N-(13-CIS-RETINOYL)-L-CYSTEIC ACID METHYL ESTER SODIUM SALT,303
723,N-(ALL-TRANS-RETINOYL)-L-CYSTEIC ACID METHYL ESTER SODIUM SALT,304
724,TITANIUM DIOXIDE,1
724,MICROCRYSTALLINE CELLULOSE,10
724,MAGNESIUM STEARATE,5
724,SODIUM STEARYL FUMARATE,63
724,POLYVINYL ALCOHOL,33
724,CALCIUM HYDROGEN PHOSPHATE,71
724,POLYETHYLENE GLYCOL,11
724,TALC,12
724,IRON OXIDE,9
724,CROSCARMELLOSE SODIUM,19
725,TITANIUM DIOXIDE,1
725,GLYCEROL DIBEHENATE,31
725,MICROCRYSTALLINE CELLULOSE,10
725,POTASSIUM HYDROXIDE,29
725,LACTOSE MONOHYDRATE,3
725,SHELLAC,23
725,HYPROMELLOSE,4
725,BRILLIANT BLUE,51
725,PRINTING INK,25
725,AMMONIA,26
725,IRON OXIDE,9
725,PROPYLENE GLYCOL,27
725,CROSPOVIDONE,35
726,TITANIUM DIOXIDE,1
726,MANNITOL,2
726,MICROCRYSTALLINE CELLULOSE,10
726,LECITHIN,32
726,HYPROMELLOSE,4
726,MAGNESIUM STEARATE,5
726,STEARIC ACID,85
726,METHACRYLIC ACID AND METHYL METHACRYLATE CO-POLYMERS,52
726,"SILICON DIOXIDE, ANHYDROUS",13
726,TALC,12
726,TRIETHYL CITRATE,53
727,TITANIUM DIOXIDE,1
727,GELATIN,21
727,LACTOSE MONOHYDRATE,3
727,WATER,22
727,SHELLAC,23
727,PRINTING INK,25
727,TALC,12
727,IRON OXIDE,9
727,PROPYLENE GLYCOL,27
727,"SILICON DIOXIDE, ANHYDROUS",13
727,SODIUM LAURIL SULFATE,28
727,MAIZE STARCH,15
727,POTASSIUM HYDROXIDE,29
728,PROPYL PARAHYDROXYBENZOATE,113
728,DISODIUM HYDROGEN PHOSPHATE,163
728,SUCRALOSE,89
728,METHYLPARAHYDROXYBENZOATE,142
728,WATER,22
728,SODIUM DIHYDROGEN PHOSPHATE,305
728,FLAVOUR,81
729,TITANIUM DIOXIDE,1
729,GELATIN,21
729,QUINOLINE YELLOW,254
729,MAGNESIUM STEARATE,5
729,ERYTHROSINE,24
729,"SILICON DIOXIDE, ANHYDROUS",13
729,MAIZE STARCH,15
730,MICROCRYSTALLINE CELLULOSE,10
730,LACTOSE MONOHYDRATE,3
730,MAGNESIUM STEARATE,5
730,HYDROXYPROPYLCELLULOSE,6
730,INDIGO CARMINE,14
730,MAIZE STARCH,15
731,TITANIUM DIOXIDE,1
731,MICROCRYSTALLINE CELLULOSE,10
731,LACTOSE MONOHYDRATE,3
731,HYPROMELLOSE,4
731,MAGNESIUM STEARATE,5
731,CALCIUM HYDROGEN PHOSPHATE,71
731,GLYCEROL TRIACETATE,8
731,INDIGO CARMINE,14
731,CROSCARMELLOSE SODIUM,19
732,WATER,22
732,SODIUM ASCORBATE,228
732,ETHANOL,95
732,POLYETHYLENE GLYCOL,11
732,ASCORBIC ACID,229
733,CALCIUM HYDROGEN PHOSPHATE DIHYDRATE,306
733,LACTOSE MONOHYDRATE,3
733,POLYMETHACRYLATES,298
733,MAGNESIUM STEARATE,5
733,"SILICON DIOXIDE, ANHYDROUS",13
733,TALC,12
734,TITANIUM DIOXIDE,1
734,MANNITOL,2
734,GELATIN,21
734,SHELLAC,23
734,WATER,22
734,MAGNESIUM STEARATE,5
734,PRINTING INK,25
734,ETHANOL,95
734,AMMONIA,26
734,DIMETHICONE,146
734,AMMONIUM HYDROXIDE,80
734,BUTANOL,119
734,IRON OXIDE,9
734,PROPYLENE GLYCOL,27
734,ISOPROPYL ALCOHOL,120
734,POTASSIUM HYDROXIDE,29
735,POLYSORBATE,16
735,CITRIC ACID,87
735,ETHANOL,95
736,TITANIUM DIOXIDE,1
736,HYDROGENATED CASTOR OIL,124
736,MICROCRYSTALLINE CELLULOSE,10
736,LACTOSE MONOHYDRATE,3
736,HYPROMELLOSE,4
736,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
736,SODIUM STEARYL FUMARATE,63
736,POVIDONE,18
736,TALC,12
736,POLOXAMER,34
736,IRON OXIDE,9
736,PROPYLENE GLYCOL,27
736,"SILICON DIOXIDE, ANHYDROUS",13
736,CROSCARMELLOSE SODIUM,19
737,TITANIUM DIOXIDE,1
737,MICROCRYSTALLINE CELLULOSE,10
737,LACTOSE MONOHYDRATE,3
737,HYPROMELLOSE,4
737,MAGNESIUM STEARATE,5
737,POLYETHYLENE GLYCOL,11
737,TALC,12
737,HYDROXYPROPYLCELLULOSE,6
737,IRON OXIDE,9
737,"SILICON DIOXIDE, ANHYDROUS",13
737,CROSCARMELLOSE SODIUM,19
738,SODIUM CHLORIDE,46
738,SODIUM ASCORBATE,228
738,ETHANOL,95
738,WATER,22
739,TITANIUM DIOXIDE,1
739,MICROCRYSTALLINE CELLULOSE,10
739,HYPROMELLOSE,4
739,MAGNESIUM STEARATE,5
739,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
739,POLYETHYLENE GLYCOL,11
739,IRON OXIDE,9
739,"SILICON DIOXIDE, ANHYDROUS",13
739,TALC,12
739,CROSPOVIDONE,35
740,TITANIUM DIOXIDE,1
740,MICROCRYSTALLINE CELLULOSE,10
740,SHELLAC,23
740,POLYMETHACRYLATES,298
740,HYPROMELLOSE,4
740,MAGNESIUM STEARATE,5
740,STEARIC ACID,85
740,PRINTING INK,25
740,AMMONIA,26
740,HYDROXYPROPYLCELLULOSE,6
740,IRON OXIDE,9
740,PROPYLENE GLYCOL,27
740,"SILICON DIOXIDE, ANHYDROUS",13
740,SODIUM LAURIL SULFATE,28
740,TALC,12
740,POTASSIUM HYDROXIDE,29
741,POLYSORBATE,16
741,MICROCRYSTALLINE CELLULOSE,10
741,LACTOSE MONOHYDRATE,3
741,MAGNESIUM STEARATE,5
741,HYDROXYPROPYLCELLULOSE,6
741,CROSCARMELLOSE SODIUM,19
742,TITANIUM DIOXIDE,1
742,MICROCRYSTALLINE CELLULOSE,10
742,LACTOSE MONOHYDRATE,3
742,MAGNESIUM STEARATE,5
742,POLYETHYLENE GLYCOL,11
742,POLYVINYL ALCOHOL,33
742,TALC,12
742,IRON OXIDE,9
742,"SILICON DIOXIDE, ANHYDROUS",13
742,CROSCARMELLOSE SODIUM,19
743,TITANIUM DIOXIDE,1
743,MICROCRYSTALLINE CELLULOSE,10
743,HYPROMELLOSE,4
743,MAGNESIUM STEARATE,5
743,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
743,POLYETHYLENE GLYCOL,11
743,IRON OXIDE,9
743,"SILICON DIOXIDE, ANHYDROUS",13
743,TALC,12
743,CROSPOVIDONE,35
744,TITANIUM DIOXIDE,1
744,MICROCRYSTALLINE CELLULOSE,10
744,SHELLAC,23
744,POLYMETHACRYLATES,298
744,HYPROMELLOSE,4
744,MAGNESIUM STEARATE,5
744,STEARIC ACID,85
744,PRINTING INK,25
744,AMMONIA,26
744,HYDROXYPROPYLCELLULOSE,6
744,IRON OXIDE,9
744,PROPYLENE GLYCOL,27
744,"SILICON DIOXIDE, ANHYDROUS",13
744,SODIUM LAURIL SULFATE,28
744,TALC,12
744,POTASSIUM HYDROXIDE,29
745,MAGNESIUM STEARATE,5
745,SODIUM STARCH GLYCOLATE,7
745,MICROCRYSTALLINE CELLULOSE,10
746,TITANIUM DIOXIDE,1
746,MANNITOL,2
746,MICROCRYSTALLINE CELLULOSE,10
746,HYPROMELLOSE,4
746,MAGNESIUM STEARATE,5
746,SODIUM STEARYL FUMARATE,63
746,POVIDONE,18
746,POLYETHYLENE GLYCOL,11
746,SODIUM STARCH GLYCOLATE,7
747,SODIUM CHLORIDE,46
747,MENTHOL,273
747,BUTYLHYDROXYTOLUENE,38
747,LACTIC ACID,197
747,ISOPROPYL ALCOHOL,120
747,HYDROXYPROPYLCELLULOSE,6
747,PROPYLENE GLYCOL,27
747,GLYCEROL,20
747,DIETHYLENE GLYCOL MONOETHYL ETHER,307
747,DISODIUM EDETATE,86
748,TITANIUM DIOXIDE,1
748,MICROCRYSTALLINE CELLULOSE,10
748,LACTOSE MONOHYDRATE,3
748,MAGNESIUM STEARATE,5
748,POLYETHYLENE GLYCOL,11
748,POVIDONE,18
748,POLYVINYL ALCOHOL,33
748,TALC,12
748,IRON OXIDE,9
748,"SILICON DIOXIDE, ANHYDROUS",13
748,SODIUM LAURIL SULFATE,28
748,CROSCARMELLOSE SODIUM,19
749,PREGELATINISED STARCH,45
749,TITANIUM DIOXIDE,1
749,LACTOSE MONOHYDRATE,3
749,SHELLAC,23
749,HYPROMELLOSE,4
749,MAGNESIUM STEARATE,5
749,STEARIC ACID,85
749,PRINTING INK,25
749,POLYETHYLENE GLYCOL,11
749,IRON OXIDE,9
749,CARNAUBA WAX,99
749,INDIGO CARMINE,14
749,TALC,12
750,PREGELATINISED STARCH,45
750,MICROCRYSTALLINE CELLULOSE,10
750,MAGNESIUM STEARATE,5
750,MALTOSE,308
750,IRON OXIDE,9
750,CROSCARMELLOSE SODIUM,19
751,TITANIUM DIOXIDE,1
751,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
751,GELATIN,21
751,MICROCRYSTALLINE CELLULOSE,10
751,SHELLAC,23
751,BRILLIANT BLUE,51
751,MAGNESIUM STEARATE,5
751,CROSCARMELLOSE SODIUM,19
751,AMMONIUM HYDROXIDE,80
751,METHACRYLIC ACID AND METHYL METHACRYLATE CO-POLYMERS,52
751,IRON OXIDE,9
751,PROPYLENE GLYCOL,27
751,"SILICON DIOXIDE, ANHYDROUS",13
751,TALC,12
751,TRIETHYL CITRATE,53
752,MICROCRYSTALLINE CELLULOSE,10
752,SUCROSE LAURIC ACID ESTERS,309
752,MAGNESIUM STEARATE,5
752,SODIUM STEARYL FUMARATE,63
752,POVIDONE,18
752,CROSCARMELLOSE SODIUM,19
752,"SILICON DIOXIDE, HYDRATED",139
753,MANNITOL,2
753,HYDROCHLORIC ACID,60
753,SODIUM HYDROXIDE,56
753,DISODIUM EDETATE,86
754,MANNITOL,2
754,SODIUM HYDROXIDE,56
754,WATER,22
754,HYDROCHLORIC ACID,60
754,DISODIUM EDETATE,86
755,SODIUM HYDROXIDE,56
755,WATER,22
755,HYDROCHLORIC ACID,60
755,SODIUM CITRATE DIHYDRATE,131
755,CITRIC ACID,87
756,TITANIUM DIOXIDE,1
756,GELATIN,21
756,MICROCRYSTALLINE CELLULOSE,10
756,SHELLAC,23
756,MAGNESIUM STEARATE,5
756,PRINTING INK,25
756,POVIDONE,18
756,AMMONIUM HYDROXIDE,80
756,IRON OXIDE,9
756,PROPYLENE GLYCOL,27
756,CROSCARMELLOSE SODIUM,19
757,TITANIUM DIOXIDE,1
757,MICROCRYSTALLINE CELLULOSE,10
757,MAGNESIUM STEARATE,5
757,POLYETHYLENE GLYCOL,11
757,POVIDONE,18
757,POLYVINYL ALCOHOL,33
757,TALC,12
757,IRON OXIDE,9
757,"SILICON DIOXIDE, ANHYDROUS",13
757,CROSCARMELLOSE SODIUM,19
758,PREGELATINISED STARCH,45
758,TITANIUM DIOXIDE,1
758,MICROCRYSTALLINE CELLULOSE,10
758,POLYDEXTROSE,225
758,HYPROMELLOSE,4
758,MAGNESIUM STEARATE,5
758,POLYETHYLENE GLYCOL,11
758,POVIDONE,18
758,POLOXAMER,34
758,"SILICON DIOXIDE, HYDRATED",139
758,"SILICON DIOXIDE, ANHYDROUS",13
758,CROSCARMELLOSE SODIUM,19
759,AMMONIUM SULPHATE,310
759,DSPE-MPEG2000,75
759,SODIUM HYDROXIDE,56
759,WATER,22
759,CHOLESTEROL,69
759,SUCROSE,17
759,HYDROCHLORIC ACID,60
759,HYDROGENATED SOY PHOSPHATIDYLCHOLINE,311
759,HISTIDINE,312
760,AMMONIUM SULPHATE,310
760,DSPE-MPEG2000,75
760,SODIUM HYDROXIDE,56
760,WATER,22
760,CHOLESTEROL,69
760,SUCROSE,17
760,HYDROCHLORIC ACID,60
760,HISTIDINE,312
760,FULLY HYDROGENATED SOY PHOSPHATIDYLCHOLINE (HSPC),313
761,AMMONIUM SULPHATE,310
761,DSPE-MPEG2000,75
761,SODIUM HYDROXIDE,56
761,WATER,22
761,CHOLESTEROL,69
761,SUCROSE,17
761,HYDROCHLORIC ACID,60
761,HISTIDINE,312
761,FULLY HYDROGENATED SOY PHOSPHATIDYLCHOLINE (HSPC),313
762,MAGNESIUM STEARATE,5
762,LACTOSE MONOHYDRATE,3
763,TITANIUM DIOXIDE,1
763,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
763,MICROCRYSTALLINE CELLULOSE,10
763,POTASSIUM HYDROXIDE,29
763,SHELLAC,23
763,HYPROMELLOSE,4
763,MAGNESIUM STEARATE,5
763,CROSPOVIDONE,35
763,CARRAGEENAN,217
763,IRON OXIDE,9
763,"SILICON DIOXIDE, ANHYDROUS",13
763,POTASSIUM CHLORIDE,218
763,TALC,12
763,TRIETHYL CITRATE,53
764,TITANIUM DIOXIDE,1
764,MANNITOL,2
764,MICROCRYSTALLINE CELLULOSE,10
764,HYPROMELLOSE,4
764,MAGNESIUM STEARATE,5
764,POLYETHYLENE GLYCOL,11
764,POVIDONE,18
764,SODIUM STARCH GLYCOLATE,7
764,IRON OXIDE,9
765,MANNITOL,2
765,XANTHAN GUM,84
765,SUCRALOSE,89
766,TITANIUM DIOXIDE,1
766,MICROCRYSTALLINE CELLULOSE,10
766,SHELLAC,23
766,HYPROMELLOSE,4
766,MAGNESIUM STEARATE,5
766,PRINTING INK,25
766,IRON OXIDE,9
766,PROPYLENE GLYCOL,27
766,"SILICON DIOXIDE, ANHYDROUS",13
767,TITANIUM DIOXIDE,1
767,MICROCRYSTALLINE CELLULOSE,10
767,LACTOSE MONOHYDRATE,3
767,HYPROMELLOSE,4
767,MAGNESIUM STEARATE,5
767,HYDROXYPROPYLCELLULOSE,6
767,IRON OXIDE,9
767,PROPYLENE GLYCOL,27
767,SODIUM LAURIL SULFATE,28
767,CROSPOVIDONE,35
768,PREGELATINISED STARCH,45
768,TITANIUM DIOXIDE,1
768,HYPROMELLOSE,4
768,MAGNESIUM STEARATE,5
768,POLYETHYLENE GLYCOL,11
768,CROSCARMELLOSE SODIUM,19
769,TITANIUM DIOXIDE,1
769,GELATIN,21
769,SIMETHICONE,141
769,LACTOSE MONOHYDRATE,3
769,SHELLAC,23
769,MAGNESIUM STEARATE,5
769,PRINTING INK,25
769,AMMONIUM HYDROXIDE,80
769,IRON OXIDE,9
769,PROPYLENE GLYCOL,27
769,INDIGO CARMINE,14
769,CROSPOVIDONE,35
770,FLAVOUR,81
770,ASPARTAME,54
770,SUCROSE,17
771,MICROCRYSTALLINE CELLULOSE,10
771,LACTOSE MONOHYDRATE,3
771,HYPROMELLOSE ACETATE SUCCINATE,164
771,MAGNESIUM STEARATE,5
771,"SILICON DIOXIDE, HYDRATED",139
771,CROSPOVIDONE,35
772,TITANIUM DIOXIDE,1
772,MANNITOL,2
772,MICROCRYSTALLINE CELLULOSE,10
772,HYPROMELLOSE,4
772,MAGNESIUM STEARATE,5
772,POLYETHYLENE GLYCOL,11
772,POLYVINYL ALCOHOL,33
772,TARTARIC ACID,117
772,IRON OXIDE,9
772,"SILICON DIOXIDE, ANHYDROUS",13
772,TALC,12
773,SUCROSE,17
774,HYDROXYPROPYLCELLULOSE,6
774,CARMELLOSE CALCIUM,136
774,LACTOSE MONOHYDRATE,3
774,MAGNESIUM STEARATE,5
775,TITANIUM DIOXIDE,1
775,GLYCEROL DIBEHENATE,31
775,GELATIN,21
775,MICROCRYSTALLINE CELLULOSE,10
775,LACTOSE MONOHYDRATE,3
775,SHELLAC,23
775,HYPROMELLOSE,4
775,PRINTING INK,25
775,AMMONIA,26
775,POTASSIUM ALUMINIUM SILICATE,300
775,IRON OXIDE,9
775,PROPYLENE GLYCOL,27
775,INDIGO CARMINE,14
776,TITANIUM DIOXIDE,1
776,LACTOSE MONOHYDRATE,3
776,HYPROMELLOSE,4
776,MAGNESIUM STEARATE,5
776,POLYETHYLENE GLYCOL,11
776,POVIDONE,18
776,TALC,12
776,"SILICON DIOXIDE, ANHYDROUS",13
776,MAIZE STARCH,15
776,CROSPOVIDONE,35
777,TITANIUM DIOXIDE,1
777,MANNITOL,2
777,MICROCRYSTALLINE CELLULOSE,10
777,POLYVINYL ALCOHOL PART. HYDROLISED,61
777,SODIUM STEARYL FUMARATE,63
777,POVIDONE,18
777,POLYETHYLENE GLYCOL,11
777,TALC,12
777,IRON OXIDE,9
777,"SILICON DIOXIDE, ANHYDROUS",13
777,CROSCARMELLOSE SODIUM,19
778,TITANIUM DIOXIDE,1
778,GELATIN,21
778,SODIUM HYDROXIDE,56
778,DIETHYL PHTHALATE,314
778,SHELLAC,23
778,HYPROMELLOSE,4
778,BRILLIANT BLUE,51
778,PRINTING INK,25
778,HYPROMELLOSE PHTHALATE,315
778,SUCROSE,17
778,POLYETHYLENE GLYCOL,11
778,POVIDONE,18
778,TALC,12
778,IRON OXIDE,9
778,PROPYLENE GLYCOL,27
778,MAIZE STARCH,15
778,CROSPOVIDONE,35
779,DIBUTYLSEBACATE,316
779,TITANIUM DIOXIDE,1
779,GELATIN,21
779,MICROCRYSTALLINE CELLULOSE,10
779,SHELLAC,23
779,PRINTING INK,25
779,POVIDONE,18
779,METHACRYLIC ACID AND METHYL METHACRYLATE CO-POLYMERS,52
779,IRON OXIDE,9
779,PROPYLENE GLYCOL,27
779,TALC,12
779,POTASSIUM HYDROXIDE,29
780,TITANIUM DIOXIDE,1
780,MICROCRYSTALLINE CELLULOSE,10
780,LACTOSE,78
780,MAGNESIUM STEARATE,5
780,HYPROMELLOSE,4
780,TALC,12
780,IRON OXIDE,9
780,CROSCARMELLOSE SODIUM,19
781,TITANIUM DIOXIDE,1
781,GELATIN,21
781,SHELLAC,23
781,MAGNESIUM STEARATE,5
781,ERYTHROSINE,24
781,PRINTING INK,25
781,POVIDONE,18
781,SODIUM STARCH GLYCOLATE,7
781,IRON OXIDE,9
781,INDIGO CARMINE,14
782,TITANIUM DIOXIDE,1
782,GELATIN,21
782,SHELLAC,23
782,MAGNESIUM STEARATE,5
782,ERYTHROSINE,24
782,PRINTING INK,25
782,POVIDONE,18
782,SODIUM STARCH GLYCOLATE,7
782,IRON OXIDE,9
782,INDIGO CARMINE,14
783,MANNITOL,2
783,SODIUM CHLORIDE,46
783,MICROCRYSTALLINE CELLULOSE,10
783,POLYVINYLPYRROLIDONE-VINYL ACETATE COPOLYMER,317
783,SODIUM STEARYL FUMARATE,63
783,VITAMIN E POLYETHYLENE GLYCOL SUCCINATE,98
783,"SILICON DIOXIDE, ANHYDROUS",13
783,CROSCARMELLOSE SODIUM,19
784,MANNITOL,2
784,LACTOSE MONOHYDRATE,3
784,SODIUM HYDROXIDE,56
784,MAGNESIUM STEARATE,5
784,SODIUM STEARYL FUMARATE,63
784,POVIDONE,18
784,SORBITOL,121
784,HYDROXYPROPYLCELLULOSE,6
784,IRON OXIDE,9
784,"SILICON DIOXIDE, ANHYDROUS",13
784,MEGLUMINE,72
785,MICROCRYSTALLINE CELLULOSE,10
785,MAGNESIUM STEARATE,5
785,PROPYLENE GLYCOL,27
785,LACTOSE MONOHYDRATE,3
785,SHELLAC,23
785,PRINTING INK,25
785,ERYTHROSINE,24
785,SUNSET YELLOW,73
785,BUTANOL,119
785,ISOPROPYL ALCOHOL,120
785,SODIUM LAURIL SULFATE,28
785,TITANIUM DIOXIDE,1
785,"SILICON DIOXIDE, ANHYDROUS",13
785,GELATIN,21
785,SIMETHICONE,141
785,HYPROMELLOSE,4
785,BRILLIANT BLUE,51
785,AMMONIUM HYDROXIDE,80
785,CROSCARMELLOSE SODIUM,19
786,TITANIUM DIOXIDE,1
786,MICROCRYSTALLINE CELLULOSE,10
786,LACTOSE MONOHYDRATE,3
786,HYPROMELLOSE,4
786,MAGNESIUM STEARATE,5
786,POLYETHYLENE GLYCOL,11
786,TALC,12
786,HYDROXYPROPYLCELLULOSE,6
786,SODIUM STARCH GLYCOLATE,7
786,INDIGO CARMINE,14
786,MAIZE STARCH,15
787,TITANIUM DIOXIDE,1
787,DIBUTYLSEBACATE,316
787,OLEIC ACID,129
787,SHELLAC,23
787,HYPROMELLOSE,4
787,PRINTING INK,25
787,SUCROSE,17
787,POLYETHYLENE GLYCOL,11
787,STARCH,193
787,MEDIUM CHAIN TRIGLYCERIDES,130
787,METHACRYLIC ACID AND METHYL METHACRYLATE CO-POLYMERS,52
787,IRON OXIDE,9
787,CITRIC ACID,87
787,ETHYLCELLULOSE,44
787,TALC,12
788,TITANIUM DIOXIDE,1
788,SODIUM CHLORIDE,46
788,MICROCRYSTALLINE CELLULOSE,10
788,MAGNESIUM STEARATE,5
788,POLYETHYLENE GLYCOL,11
788,POLYVINYL ALCOHOL,33
788,IRON OXIDE,9
788,SODIUM HYDROGEN CARBONATE,92
788,"SILICON DIOXIDE, ANHYDROUS",13
788,COPOVIDONE,97
788,POTASSIUM CHLORIDE,218
788,TALC,12
788,CROSPOVIDONE,35
789,PREGELATINISED STARCH,45
789,TITANIUM DIOXIDE,1
789,GELATIN,21
789,SHELLAC,23
789,MAGNESIUM STEARATE,5
